index,input_text,given_label
715,typical kyke nigger your breed of autism is cancer chemo the stupid,1.0
4301,welcome to america home the degenerate globalist scum who pride themselves on brainwashing and manipulating other people children in the hopes of eventually creating a mindless ghetto of exquisite slave perfection,1.0
318,real women take critical consequences and use them to make improvements feminists whine,0.6666666666666666
5167,😁 i was permanently suspended for offering a new game in which you guess what celebrities had to do to get famous 😄 i guessed ashton kutcher took it balls deep apparently thats homophobic or fag shaming or some gay shit 😂 🤣 😂 😂,1.0
4548,ctfu how retarded are you that <number> years later your dumb ass is still talking about shit like it just happened 🙄 🙄 🙄 🙄 🙄 🙄 🙄 🙄 🙄,1.0
3680,cuz these niggas wanna take my life no weapon formed against me everything i pray at night scooping thotties in this benz that the way of life and make them fuck they best friends like they was dykes,1.0
2112,<user> what a bad goy i ’ m so glad i have you kikes to tell me what to think,1.0
2148,i never asked if you were joining the twp i asked if you believe in the concept of innocent until proven guilty you fucking retarded boer,0.6666666666666666
5061,autist sociopaths like yourself are always attracted to either sociopathic nazi movements or sociopathic islamic movements pick and choose bubbeleh,1.0
4670,<user> <user> now i understand why mooslims keep their women in burkha i mean so ugly hai na,1.0
1128,because he was a sand nigger and all sand niggers are disgusting animals sub human filth every last one,1.0
1342,jq same as the cq or the mq to me all religious fanatics are a danger to anyone who wants to be left the fuck alone granted muzzies are the current worst but it wasn t long ago that xtians were murdering abortion doctors and dragging fags behind their trucks,1.0
2301,true no substitute for a pillow princess pussy but a good cocksucking sissy is not without her merits too just gotta show who boss and keep medical records especially now that the healthcare system getting gutted again grab a medical slut before they are all gone,1.0
4328,i have been kicked off twitter i must ve offended some goatfucking sandnigger i wonder how that happened 😳,1.0
5554,when asked what prince phillip thought about harry and megan he answered i have no problem with this historically the royal family has always owned a nigger or two,1.0
3280,im gonna eat every nonlesbian who says dyke fully knowing they should not i feed on stupid little bitches,1.0
1874,even if this is true your faggot ass says it as if it were a bad thing,1.0
2825,you are a literal retard pal i can not even reason with your pathetic statement who founded america when you do your research and reply i will give you real lesson in history 😁,0.6666666666666666
147,imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.,1.0
4994,this is the real metoo help us daddywhiteman give us free stuff from unfair divorce settlements and unfair access to the kids to unfair application of the terms domestic violence or sexual harassment metoo i want a secure well paid job in the government without many men around metoo,1.0
250,only american fakenews could take trumps speech about uniting everyone to make america first and turn it into a nazi propaganda line shame on you chris mathews <time> erica,0.6666666666666666
2858,example of race over talent reporter talks like a ghetto thug mistake to hire someone like her to fill a quota instead a talented qualified person,1.0
3813,<user> one of who the diaper wearing idf they are pussies that why they never help in the wars jews goad us into,1.0
4888,you can take the nigger out of the ghetto you can not take the ghetto out of the nigger,1.0
3620,you really know nothing product of the kike you need to go do more research i really don have time to educate you this might be to advanced for you,1.0
4031,lowlife msm trying to link the guy who rammed a van into moslems in nrth londonistan to tommy robinson britain first well if it linking to anti moslem patriots with brains then about <percent> of uk are there,1.0
57,hell yeah proof that the anti q trolls here are fake alt right kike dick suckers,1.0
3709,it definitely shows at berkeley and the other campus violence events they can not even speak correctly or get their thoughts out without someone holding their hand bunch of children in adult bodies wasting space and time and not using their souls correctly,0.6666666666666666
2801,it sad when innocent whites die it not sad when subversive self hating whites die she was helping nonwhite moslem illegals stay in the country thereby acting against white interests she was killed by an illegal nonwhite moslem migrant it poetic,1.0
3829,do you really believe that isis radicalislam muslims care about non muslim kids no they do not they would easily chem attack usa or europe if they could gabfam speakfreely,1.0
1810,interesting observation it might be because we rightists realize things objects have no will and thus cannot be good or evil untainted by p c pablum we also allow ourselves to notice patterns of human behavior thus we can conclude e g that muslim immigrants are a net negative to society,0.6666666666666666
4295,a little tip for you do some research before you comment garbage otherwise you just sound like a retarded idiot do not bother replying you are muted,1.0
5199,president trump should not recieve kike netanyahu either and should not acknowledge israel as a country either and should exterminate all jews as well,1.0
5646,<user> <user> if saying nigger to someone makes them respond violently that person has no place in society violent animals belong in cages when is the last time you heard kike or faggot or any other slur as the basis for violence words are just words sticks and stones etc,0.6666666666666666
2406,<user> ‍ you wish you were white like any other nigger or any other shi*skin <censored>,1.0
4351,this is a good story <number> those times you hear we are a nation of immigrants wish there was a whiney font no other group of people came here started demanding that everyone make these kind of changes to accommodate them the way the muzzies do,1.0
2052,all of you trickshotting faggots are just variated clones of me muahahahaha,0.6666666666666666
4952,<user> prestom you could not be more wrong aa is anti white gov program it also hurts the asians,1.0
1651,anyone else think homophobes deserve to be beaten w a pillowcase that contains numerous bars of soap,1.0
5795,bioethics needs make clear once and for all if it is moral to engineer a virus that only kills asians yes,1.0
4788,👍 more offensive words pocontas thug goatfucker rocketman illegal merry christmas crackitute pizzagate,0.6666666666666666
439,but violating it will not look at the entire structure of censorship sjws need the <number> billion muzzies as cannon fodder for the war on the west but they do not want sharia law prince whatshisname does he is not calling the shots cultural marxists are,1.0
1880,funny how they bring in millions of ragheads and then bitch about anti kike sentiments,1.0
940,i can ’ t wait to be in a relationship that makes people constantly think to themselves “ why tf she with that ugly ass nigga ”,0.6666666666666666
4158,it just going to go from one useless nigger to the next maybe the new one will have western backing and we can import refugees interesting to note that trump has been posting about game hunting in apefrica no doubt there behind the scene talks with the coup attempt,1.0
2691,before <number> <number> they were hanging out in strip clubs and drinking i guess it the muzzie version of a bachelor party,1.0
5643,here truth she a nigger on jew payroll recruiting mestizo street shitter immigrants,1.0
1187,is not it the jews who make films glorifying the mass murderer nelson mandela,0.6666666666666666
2984,it ll be interesting to see the language in these executive orders on immigration tomorrow trump is being a bad ass and keeping his word i am enjoying this now he needs to get high risk undocumented refugees and illegal immigrants the hell out of this country especially muslim fighter types,1.0
2220,no only mates mucking round in a boxing gym in a once white ghetto recently turned black,0.6666666666666666
6615,kinda sad your life is over enjoy getting fucked in the ass by your precious jews faggot hahaha,1.0
5857,the wall is not the final solution these beaners will keep having babies keep balkanizing our society <user> ‍,1.0
1994,<user> erdagon will take care of that he will replace them with arabs,0.6666666666666666
5231,if i were president i d tell taiwan south korea and japan to build nukes ballistic missiles then once they had enough nukes to destroy china and north korea i d withdraw all troops and close all military bases there let china norks destroy themselves attacking their fellow asians before us,1.0
6592,oy vey i hate muzzies but i love me some kikes and niggers let me guess what comes next dems are the real racists and nazis are lefty liberals got it,1.0
3635,<user> wow you really set the bar really low with this one i get it about the house but you ’ re ghetto af,1.0
5028,breaking news kike sheriff pursued into mountains by nra forces lamborgini with broward county police insignia found in forest culvert,1.0
4016,you all i got thrown in twitter jail for replying to <user> tweet about ivanka my reply was this utter white trash wtf,1.0
1009,that may be true but at least its our ghetto we find a work around jews cosmopolitans niggers dindus spics jumping beans chinks squints we should just superimpose pictures of heather as a white male and brag about killing skinny white males,1.0
346,lmao bread is the dish of the year from ghetto <number> loaves to if you have to ask five volume master works,0.6666666666666666
3998,the only violence i support is right wing death squads being aesthetic af killing communists or barbarian invaders anything less is gay,1.0
3608,this sumbitch is not part of wtp and <number> stupid motherfuckers liking his post these bastards are not awake for the goddam record all <number> billion of those goat fucking moslem bastards needs to be eradicated from the planet leave none alive from the womb to the tomb they gotta go,1.0
6569,<number> jesus was born a jew to jew parents in judea <number> dead people do not live again <number> the problem with claiming i am going to hell forever for not believing in your dead kike is that i do not believe in your dead kike or your hell,1.0
5754,this is an issue i have been negligent in paying attention to lately read my fellow kike killers send that boy a care package a book or if your female i am sure he d like to see a pic of a pretty white woman,1.0
2421,lol ok you go hang out in the ghetto where they have no aspirations ambitions see how far multiculturalism gets you it will save you some time if you just look at how europe is now you will feel better if you do not hate yourself so much,0.6666666666666666
6511,black man locked up and y ’ all can tell but bring up them fuckin immigrants we do not care,0.6666666666666666
892,it ’ a crime to put illegal aliens before americans and i ’ m f ’ kng sick of it,1.0
162,muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists but a temporary ban on travelling here from a known terror hotspot is inhumane fucktards,0.6666666666666666
3230,you are wrong that muzzie was testing the security of the congregation,1.0
4924,i want to know why we are sending our young men women to these sand nigger countries to be killed why we are spending billions over there and letting them come here to destroy us,1.0
65,people do not let your dislike of illegal immigrants cloud your judgment i resent illegal immigrants that does not mean i hate mexicans i have more resentment for visas issued to foreign it workers in silicon valley than i do for the people picking my lettuce and tomatoes,1.0
6269,i think im gonna go <number> walgreens just so i can call a nigger girl a shitskin 😹 😹 😹 😹,1.0
3789,this person is obviously a cianiggrr admits race mixed and calling me a kike yet i am fully white my husband is white and our kiddos are white and making fun of me for having cancer thots begone,1.0
4955,it a day when worthless thots in slutty green outfits poison themselves with alcohol and nigger cum genital mutilation for all thots,1.0
1965,now that women in saudi arabia can drive they have a fighting chance to escape the isiamist captors who enslave them maga tcot pjnet,1.0
664,domt worry police will be doing gay pride you cannot punch them as they have a load of cameras maybe islam should turn on em they make me sick they are common purpose wankers,1.0
2245,me and <user> looking for a perm squad as a duo req don ’ t be retarded 6 0 fps don ’ t be boring good mechanics hmu,0.6666666666666666
6500,arabs no ones fault but theirs apologies to led zeppelin fucking arabsliars always some to blame but themselves israel,1.0
5175,not exactly an anti pitbull goy but chimping out and calling someone a kike over it is fucking retarded wignats are fragile and emotional spergs,1.0
2762,<user> not the young male coons sand niggers and snowflakes these have no dependents no jobs no standing in the society free to wreak havoc upon the society,1.0
3012,dems kill all white people reps disavow and kill all white people slower,0.6666666666666666
5073,oh look another occult remote viewing nazi with a crystal ball who believes he sees all knows all 🔮 please report back to your room for your thorazine treatment 🚫 muted 🙊,0.6666666666666666
3273,jury in the katie stienle trial just let the piece of shit off not guilty of murder vigilante justice needs to make a come back in a big way if there going to let murdering beaners walk the streets,1.0
896,zuckerberg a retard bezo is a retard the owner of google and twitter are retarded and many more only trump supporters are human beings the rest are like my wife complete scum,1.0
6136,haha there are a lot of hollywood faggots and queers being outed lately keep your dick in your pants assholes fucking hypocrites perfect for this maybetheyshouldjustshutup,1.0
3362,<user> fought nazis only to come home and support a nazi makes sense 🙃 propaganda,0.6666666666666666
6128,education does not increase ones iq that is determined by inbreeding in the case of moslems most people retarded people who are forced to attend school are still retarded after school where the fuck do you get you logic or lack thereof,1.0
4433,<user> i am suppose to be scared of a white bitch that took boxing lessons okay 😭 😭,1.0
6415,so now that isis is defeated all the sand niggers can go home and stop raping and murdering their way through western countries right,1.0
919,he responded but we are not going to get anything constructive out of him unfortunately i thought if we had a black nationalist here we could be have mock negotiations between us but he just wants to act like a huge nigger instead,1.0
1468,grandpa fought the nazis so cops social workers could pretend to not see sandniggers raping little white girls,1.0
6102,if i deal with a nigga idgaf about who he use to fuck with u bitches find stalk me 🤦 🏽 ‍ ♀️,0.6666666666666666
5508,so dyke virtue signals she not racist while taclt supporting an influx of diseased rapists who are openly anti western and anti white,1.0
2558,why do normal civilized countries want to become retarded islamic nations,1.0
6108,true this is why i endorse the hotep negro movement only the hoteps do not want to rely on the white man laws wealth lands are anti zionist and want to go back to africa this makes our goals for an all whitenation more attainable youtube or google hoteps and alt right,1.0
3182,if john lennon were blown up by muslim terrorist imagine all the pieces,1.0
4856,contra kike lo mas de base fuego y agua la purificación del mundo sin ratas de peste,0.6666666666666666
4899,lmfao i have trs guys emailing me threats and shit had anglin in a chat stream once and i roasted him why are the kike kissers so worried about little ol me dude enoch is a kike get over it i am shaking in my boots over these threats faggot,1.0
5778,<user> oh that just stinky feet tariq the racist subworm nigger talking,1.0
4028,your turn bitch if that not the most isis frustrated sandnigger style of english ive ever seen,1.0
1021,you nigger faggot a war is coming you and your subhuman brethren will not survive it,1.0
1035,shillary is still crying why why you lost you traitorous hag you hate your own race and put illegals and non whites above your own people figure it out and then go away and no one wants that shitty book except maybe dykes with purple hair,1.0
4855,as usual she opens that retarded mouth of hers and i would say insert foot but we all know that each fatzilla foot of hers weighs about <number> pounds,0.6666666666666666
4698,bitch you could love me you cross me tho ima show you tho bitch ass boy,1.0
5938,i am no longer able to function in this jew nigger twat culture my hero is colonel kurtz and i am not long for this world have travelled the planet and feel more alien in kalifornia than i ever have in the deepest indonesian jungles,1.0
5246,bill the redneck bought a diesel truck and then got in a fight before waking up to creepy ghost sounds,0.6666666666666666
2734,<user> oh moronullah you can accommodate all the muslims on top of the rubble of ur house we want all our temples back period,1.0
2265,<user> <user> i ’ m blocked by ian he doesn ’ t like jews who don ’ t do as they are told,0.6666666666666666
2065,robert davi hollywood and anti trump actors should invite illegal immigrants to oscars oscars2017 and better yet the celebrities should invite a few illegals or refugees to live with them wonder how long they would want them to bunk at their houses,0.6666666666666666
3738,big simplification of a scientific concept invasive species are not from an area and cause massive damage both ring true for blacks and muslims who live in western society gabbers gabfam gab folks science fuckislam blackmenmurder waratthezoo,1.0
6076,can confirm it a lot more tolerable than listening to shit hop or some off key auto tuned negress r b garbage too,0.6666666666666666
1118,be a jewish sjw white male hating fashion designer get attacked on a london train by a shitskin be angry at white men for not saving her forgive shitskin attacker what happened to men and women are the same bs,1.0
3082,i hit that pedo kike fag morris dees with a hotdog at the cincinatti protest some years back he was sneaking out the back basement door to the car garage after giving one of his bs lectures to the lemmings,1.0
4162,black man kills a white child in a rap video nothing actually happens white man says nigger on a youtube video advertisers lose their minds and shoah him from the internet,1.0
6191,it is a weird type of munchhausen syndrome for niggers these women have it will backfire now nigger women are saying poc is racist niggers always change their descriptor,1.0
5587,as always translated versions have omitted verses to make islam look like a good ideology funny that it wasn t distributed in venezuela perhaps it known it will be used as toilet paper since there is a shortage,1.0
2369,it truly is amazing how you reject a girl once and she starts accusing you of being a homosex moslem in bitter spite like this sad,0.6666666666666666
4845,just trying to sync with your thinking and logic was mere clarification sorry if that in anyway offended intimidated or made you feel uncomfortable so your answer to <number> is low iq economic immigrants because they are a loaded gun by the deep state though you did not mention that earlier,1.0
5617,i am tired of when black people are well spoken and act intelligent other black people say stop acting white it not acting white it acting intelligent because they are intelligent stop bitching about oppression and calling others coons for trying to do better in life,0.6666666666666666
1302,hey goyims my name is abraham and i just talked to god and what did he say to you that the land of the arabs belongs to me,1.0
5633,ban niggers and beaners poof crime across the board drops <number>,1.0
4455,i m just gonna post porn and laugh at nigger jokes that <user> posts because trolls need love too shitposting internet trolls put trump in the white house lest we forget,1.0
979,most whites adapt pretty easy to being a minority as long as the new majority are not violent idiots like blacks whites flee becoming a minority to blacks but they just accept becoming minorities to asians and hispanics,0.6666666666666666
1070,if i was a guy i would straight up tell these hoes u fuckin or what,0.6666666666666666
331,<user> you are a source of racism sexism and bigotry you get offended by stupid words but you say nothing when muslims rape women and children fucking hypocrites you are cancer return to your safe space on twitter,1.0
5531,the real victims here are the apes just sitting around minding their own business and pick n eat n fleas and then they get compared to the hideous god awful benghazi lying pile of horse shit valerie my apologies to all the homo non sapiens who suffered from this grave indignity you deserve better,1.0
3502,<user> its easy to see the fans of this idiot cant write a sentence with a single punctuation no wonder yall like this retard,1.0
2495,atp i need to fuck w a <number> old man that ’ the only way a nigga gone ever understand what i ’ m saying,0.6666666666666666
4411,no wonder hillary laughs about that time she defended the guy who raped that young girl dickileaks,0.6666666666666666
1652,i suspect she is busy with animation work she does not have any chink slaves to animate scenes for her afterall shit takes forever to do alone,1.0
2149,this person is obviously retarded she thinks the furry thing is serious and has an obsession we all have gook sex slaves we do not want people this retarded,0.6666666666666666
3543,bitches be si press to go to the club but be sitting looking dumb as shit 😂 bitch go home,1.0
4322,anybody watching tucker carlson right now fucking beaner has been in the country since <number> years old and still cant speak proper english for fuck sake makes me want to pull my hair out,0.6666666666666666
2567,macro the left gets bullied by blacks muslimes and victim groups the right does not get bullied the left as a reaction <number> themselves being bullied pretend they r freedom fighters side with those bullying them and attack conservatives who defend themselves while accusing them of being bullies,1.0
2605,no wonder my twitter account got banned for life the white guilt cucked out faggot ass founder has a bunch third world shithole sand niggers running the show,1.0
3599,halifax a muzzie boy choked a grade <number> girl in the school yard this was retracted censored re written re released to cover up the problems with immigrants media msm is not allowed to tell you canada calgary edmonton vancouver winnipeg regina halifax toronto montreal saskatoon victoria,1.0
2398,i challenge all jews on gab to discuss with me the false system of the jews if you have balls that is,1.0
5585,now you are just a stupid cuck with your gay ass optics and asian gf linking daily stormer tho that weird cuz ur a gay ass optics cuck,1.0
826,you ever see something happen and you just stand there thinking “ whew chile the ghetto ” 💀,0.6666666666666666
2025,i think your <number> iq is a bit too high most of the muzzies i have ever dealt with were a <number> iq tops,1.0
5196,no that real inside job though nothing to do with raghead terrorists <number> <number> madrid bali all those real but carried out by our govts starting with boston marathon they switched to just hoaxing them no grieving mums to deal with a world easier,0.6666666666666666
1983,notice how jews constantly use the knavery they pulled on mankind during ww2 calling all capitalists nazis as a cover up so that nobody can call them communists in return but thats what all jews are communist trash,1.0
4468,yeah it been recycled news for a bit let us hope the gooks will take care of the angry eternal spearchucker once and for all there will not be reparations and reconciliation commissions once the gooks invade your shit black man,1.0
3662,earlier today i was wondering if i was manic or not and i almost fought some dumb bitch at a stop light so i d say ya i am most definitely manic,1.0
5958,i ’ m not boutta let bts be some backup dancers for this islamphobic fuck please get them off that stage,1.0
6526,i am pretty sure trump has personal chefs that make nobu look like mcdonald sushi deniro is a chimpathizer mudshark cunt that washed up spaghetti nigger,1.0
2830,nyc threatens to fine ppl who say illegal alien <money> did nyc kill freedom of speech how did we get so out of control so fast,0.6666666666666666
4537,you deserve death if you voted ted cruz that dumbass spic was destined to lose,1.0
5497,what is it with you lowiq idiots you can not speak the language so why do you even try to i do not even have the slightest clue what that ghetto language you wrote means in actual english please do not call yourself white it embarrassing,1.0
